,text,type
972,"And going out quickly from the sepulchre, with fear and great joy, they ran to bring his disciples word. ",selected_bible_verses
973,"And behold, Jesus met them, saying: All hail! And they, coming to him, laid hold of his feet, and worshiped him. ",selected_bible_verses
974,"Then Jesus says to them: Be not afraid; go, bear word to my brethren, to go away into Galilee, and there they shall see me.  ",selected_bible_verses
975,"And as they were going, behold, some of the watch came into the city, and reported to the chief priests all the things that were done. ",selected_bible_verses
976,"And having assembled with the elders, and taken counsel, they gave much money to the soldiers, ",selected_bible_verses
977,"saying: Say, that his disciples came by night, and stole him away while we slept. ",selected_bible_verses
978,"And they, taking the money, did as they were taught. And this saying was reported abroad among the Jews, until this day.  ",selected_bible_verses
979,"And the eleven disciples went away into Galilee, into the mountain where Jesus had appointed them. ",selected_bible_verses
980,"And seeing him, they worshiped him; but some doubted.  ",selected_bible_verses
981,"And Jesus came and spoke to them, saying: All power was given to me in heaven and on earth. ",selected_bible_verses
982,"Go therefore, and disciple all the nations, immersing them in the name of the Father, and of the Son, and of the Holy Spirit; ",selected_bible_verses
983,"teaching them to observe all things, whatever I commanded you. And, behold, I am with you alway, unto the end of the world.    THE GOSPEL ACCORDING TO MARK.   I.  THE beginning of the good news of Jesus Christ, Son of God, ",selected_bible_verses
984,"as it is written in Isaiah the prophet: Behold, I send forth my messenger before thy face, who shall prepare thy way; ",selected_bible_verses
985,"the voice of one crying in the wilderness, Prepare the way of the Lord, make straight his paths. ",selected_bible_verses
986,"John came immersing in the wilderness, and preaching the immersion of repentance unto remission of sins. ",selected_bible_verses
987,"And there went out to him all the country of Judaea, and all they of Jerusalem; and they were immersed by him in the river Jordan, confessing their sins.  ",selected_bible_verses
988,"And John was clothed with camel's hair, and with a leathern girdle about his loins, and ate locusts and wild honey. ",selected_bible_verses
989,"And he preached, saying: There comes after me he that is mightier than I, the latchet of whose sandals I am not worthy to stoop down and loose. ",selected_bible_verses
990,I indeed immersed you in water; but he will immerse you in the Holy Spirit.  ,selected_bible_verses
991,"And it came to pass in those days, that Jesus came from Nazareth of Galilee, and was immersed by John in the Jordan. ",selected_bible_verses
992,"And straightway coming up out of the water, he saw the heavens parted, and the Spirit as a dove descending upon him. ",selected_bible_verses
993,And there came a voice out of heaven: Thou art my beloved son; in thee I am well pleased.  ,selected_bible_verses
994,And immediately the Spirit drives him forth into the wilderness. ,selected_bible_verses
995,"And he was in the wilderness forty days, tempted by Satan, and was with the wild beasts; and the angels ministered to him.  ",selected_bible_verses
996,"and saying: The time is fulfilled, and the kingdom of God is at hand; repent, and believe in the good news.  ",selected_bible_verses
997,"And walking by the sea of Galilee, he saw Simon, and Andrew, Simon's brother, casting a net in the sea; for they were fishermen. ",selected_bible_verses
998,"And Jesus said to them: Come after me, and I will cause you to become fishers of men. ",selected_bible_verses
999,"And immediately leaving the nets, they followed him.  ",selected_bible_verses
1000,"And going a little further, he saw James the son of Zebedee, and John his brother, who also were in the ship mending the nets. ",selected_bible_verses
1001,"And straightway he called them; and leaving their father Zebedee in the ship with the hired servants, they went after him.  ",selected_bible_verses
1002,"And they enter into Capernaum; and straightway on the sabbath he went into the synagogue, and taught. ",selected_bible_verses
1003,"And they were astonished at his teaching; for he taught them as having authority, and not as the scribes.  ",selected_bible_verses
1004,"And there was in their synagogue a man with an unclean spirit. And he cried out, ",selected_bible_verses
1005,"And Jesus rebuked him, saying: Hold thy peace, and come out of him. ",selected_bible_verses
1006,"And the unclean spirit, tearing him, and crying with a loud voice, came out of him. ",selected_bible_verses
1007,And immediately his fame spread abroad into all the surrounding region of Galilee.  ,selected_bible_verses
1008,"And immediately, having come out of the synagogue, they entered into the house of Simon and Andrew, with James and John. ",selected_bible_verses
1009,And the mother-in-law of Simon was lying sick with fever; and immediately they tell him concerning her. ,selected_bible_verses
1010,"And he came and raised her up, taking hold of her hand; and immediately the fever left her, and she ministered to them.  ",selected_bible_verses
1011,"And evening having come, when the sun set, they brought to him all that were sick, and those possessed with demons. ",selected_bible_verses
1012,And all the city was gathered together at the door. ,selected_bible_verses
1013,"And he healed many that were sick with divers diseases, and cast out many demons; and suffered not the demons to speak, because they knew him.  ",selected_bible_verses
1014,"And rising very early, by night, he went out, and departed into a solitary place, and there prayed. ",selected_bible_verses
1015,"And Simon, and they who were with him, followed after him. ",selected_bible_verses
1016,"And having found him, they say to him: All are seeking thee. ",selected_bible_verses
1017,"And he says to them: Let us go elsewhere, into the neighboring towns, that I may preach there also; for, for this I came forth. ",selected_bible_verses
1018,"And he was preaching in their synagogues, throughout all Galilee, and casting out the demons.  ",selected_bible_verses
1019,"And there came a leper to him, beseeching him, and kneeling down to him, and saying to him: If thou wilt, thou canst cleanse me. ",selected_bible_verses
1020,"And Jesus, moved with compassion, stretched forth his hand and touched him, and says to him: I will; be thou cleansed. ",selected_bible_verses
1021,"And immediately the leprosy departed from him, and he was cleansed. ",selected_bible_verses
1022,"And sternly charging him, he forthwith sent him away; ",selected_bible_verses
1023,"and says to him: See thou say nothing to any one; but go, show thyself to the priest, and offer for thy cleansing what Moses commanded, for a testimony to them. ",selected_bible_verses
1024,"But he, going forth, began to publish it much, and to spread abroad the report; so that he could no longer openly enter into a city, but was without in desert places. And they came to him from every quarter.    II.  AND again he entered into Capernaum after some days; and it was heard that he is in the house. ",selected_bible_verses
1025,"And straightway many were gathered together, so that there was no longer room, not even at the door; and he spoke the word to them.  ",selected_bible_verses
1026,"And they come to him, bringing one that was palsied, borne by four. ",selected_bible_verses
1027,"And not being able to come near him, on account of the multitude, they uncovered the roof where he was; and having broken it up, they let down the bed whereon the palsied man lay. ",selected_bible_verses
1028,"And Jesus, seeing their faith, says to the palsied man: Child, thy sins are forgiven. ",selected_bible_verses
1029,"But there were some of the scribes sitting there, and reasoning in their hearts: ",selected_bible_verses
1030,"Why does this man speak thus? He blasphemes. Who can forgive sins but one, God? ",selected_bible_verses
1031,"And Jesus, immediately perceiving in his spirit that they so reasoned within themselves, said to them: Why reason ye these things in your hearts? ",selected_bible_verses
1032,"Which is easier, to say to the palsied man, Thy sins are forgiven; or to say, Arise, and take up thy bed, and walk? ",selected_bible_verses
1033,"But that ye may know that the Son of man has power on earth to forgive sins, (he says to the palsied man,) ",selected_bible_verses
1034,"I say to thee, arise, take up thy bed, and go to thy house. ",selected_bible_verses
1035,"And he arose, and immediately taking up the bed went forth before all; so that all were amazed, and glorified God, saying: We never saw it thus.  ",selected_bible_verses
1036,"And he went forth again by the sea-side; and all the multitude came to him, and he taught them.  ",selected_bible_verses
1037,"And passing along, he saw Levi the son of Alpheus sitting at the place of receiving custom, and said to him: Follow me. And rising up he followed him. ",selected_bible_verses
1038,"And it came to pass, as he reclined at table in his house, that many publicans and sinners were reclining with Jesus and his disciples; for there were many, and they followed him. ",selected_bible_verses
1039,"And the scribes and the Pharisees, seeing him eating with the sinners and publicans, said to his disciples: How is it that he eats and drinks with the sinners and the publicans? ",selected_bible_verses
1040,"And Jesus, hearing it, says to them: They who are well need not a physician, but they who are sick. I came not to call righteous men, but sinners.  ",selected_bible_verses
1041,"But days will come, when the bridegroom will be taken from them; and then they will fast in that day. ",selected_bible_verses
1042,"No one sews a piece of unfulled cloth upon an old garment; else the new filling up of the old takes from it, and a worse rent is made. ",selected_bible_verses
1043,"And the Pharisees said to him: Behold, why do they on the sabbath that which is not lawful? ",selected_bible_verses
1044,"And he said to them: Did ye never read what David did, when he had need and hungered, himself and they who were with him; ",selected_bible_verses
1045,"how he went into the house of God, in the days of Abiathar the high priest, and ate the show-bread, which it is not lawful to eat but for the priests, and gave also to those who were with him? ",selected_bible_verses
1046,"And he said to them: The sabbath was made for man, and not man for the sabbath. ",selected_bible_verses
1047,"So that the Son of man is Lord also of the sabbath.    III.  AND he entered again into the synagogue; and there was a man there, having his hand withered. ",selected_bible_verses
1048,"And they watched him, whether he would heal him on the sabbath; that they might accuse him. ",selected_bible_verses
1049,"And he says to the man having the withered hand: Arise, and come into the midst. ",selected_bible_verses
1050,"And he says to them: Is it lawful to do good on the sabbath, or to do evil; to save life, or to kill? But they were silent. ",selected_bible_verses
1051,"And looking round on them with anger, being grieved for their hardness of heart, he says to the man: Stretch forth thy hand. And he stretched it forth; and his hand was restored.  ",selected_bible_verses
1052,"And going out, the Pharisees immediately took counsel with the Herodians against him, how they might destroy him. ",selected_bible_verses
1053,"And Jesus withdrew with his disciples to the sea. And a great multitude from Galilee followed; and from Judaea, ",selected_bible_verses
1054,"and from Jerusalem, and from Idumea, and from beyond the Jordan, and they about Tyre and Sidon, a great multitude, hearing what great things he did, came to him. ",selected_bible_verses
1055,"And he spoke to his disciples, that a small ship should wait on him because of the multitude, that they might not throng him. ",selected_bible_verses
1056,"For he healed many, so that they pressed upon him to touch him, as many as had plagues. ",selected_bible_verses
1057,"And the unclean spirits, when they saw him, fell down before him, and cried, saying: Thou art the Son of God. ",selected_bible_verses
1058,And he strictly charged them that they should not make him known.  ,selected_bible_verses
1059,"And he goes up into the mountain, and calls to him whom he would; and they went to him. ",selected_bible_verses
1060,"And he appointed twelve, that they should be with him, and that he might send them forth to preach, ",selected_bible_verses
1061,"and to have authority to heal sicknesses, and to cast out demons. ",selected_bible_verses
1062,And Simon he surnamed Peter; ,selected_bible_verses
1063,"and James the son of Zebedee, and John the brother of James; and he surnamed them Boanerges, which is, Sons of thunder; ",selected_bible_verses
1064,"and Judas Iscariot, who also betrayed him.  And they come into the house. ",selected_bible_verses
1065,"And the multitude comes together again, so that they could not even eat bread. ",selected_bible_verses
1066,"And hearing of it, his kinsmen went out to lay hold of him; for they said: He is beside himself.  ",selected_bible_verses
1067,"And the scribes who came down from Jerusalem said: He has Beelzebul, and through the prince of the demons he casts out the demons. ",selected_bible_verses
1068,"And calling them to him, he said to them in parables: How can Satan cast out Satan? ",selected_bible_verses
1069,"And if a kingdom be divided against itself, that kingdom can not stand. ",selected_bible_verses
1070,"And if a house be divided against itself, that house can not stand. ",selected_bible_verses
1071,"And if Satan rose up against himself, and is divided, he can not stand, but has an end. ",selected_bible_verses
1072,"No one can enter into a strong man's house, and plunder his goods, except he first bind the strong man; and then he will plunder his house. ",selected_bible_verses
1073,"Verily I say to you, all sins will be forgiven the sons of men, and the blasphemies wherewith they shall blaspheme. ",selected_bible_verses
1074,"But he that shall blaspheme against the Holy Spirit has no forgiveness forever, but is guilty of eternal sin; ",selected_bible_verses
1075,because they said: He has an unclean spirit.  ,selected_bible_verses
1076,"And his brothers and his mother come; and standing without they sent to him, calling him. ",selected_bible_verses
1077,"And a crowd was sitting about him; and they say to him: Behold, thy mother and thy brothers without are seeking thee. ",selected_bible_verses
1078,"And he answered them, saying: Who is my mother, or my brothers? ",selected_bible_verses
1079,"And looking round on those who sat about him, he said: Behold my mother, and my brothers! ",selected_bible_verses
1080,"For whoever shall do the will of God, he is my brother, and sister, and mother.    IV.  AND he began again to teach by the sea-side. And there was gathered to him a very great multitude, so that he entered into a ship, and sat down in the sea; and all the multitude was by the sea on the land. ",selected_bible_verses
1081,"And he taught them many things in parables, and said to them in his teaching:  ",selected_bible_verses
1082,"Hearken; behold, the sower went forth to sow. ",selected_bible_verses
1083,"And it came to pass, as he sowed, one fell by the way-side, and the birds came and devoured it. ",selected_bible_verses
1084,"And another fell on the rocky ground, where it had not much earth; and immediately it sprang up, because it had not depth of earth. ",selected_bible_verses
1085,"But when the sun was up, it was scorched; and because it had not root, it withered away. ",selected_bible_verses
1086,"And another fell among the thorns; and the thorns came up, and choked it, and it yielded no fruit. ",selected_bible_verses
1087,"And another fell into the good ground, and yielded fruit that sprang up and increased; and brought forth, thirty, and sixty, and a hundredfold. ",selected_bible_verses
1088,"And he said: He that has ears to hear, let him hear.  ",selected_bible_verses
1089,"And when he was alone, they who were about him with the twelve asked him concerning the parables. ",selected_bible_verses
1090,"And he said to them: To you is given the mystery of the kingdom of God, but to those who are without, all things are done in parables; ",selected_bible_verses
1091,"that seeing they may see, and not perceive, and hearing they may hear, and not understand; lest haply they should turn, and be forgiven. ",selected_bible_verses
1092,And he says to them: Know ye not this parable? And how will ye know all the parables?  ,selected_bible_verses
1093,The sower sows the word. ,selected_bible_verses
1094,"And these are they by the way-side; where the word is sown, and when they hear, Satan comes immediately and takes away the word that was sown in them. ",selected_bible_verses
1095,"And these are they likewise that are sown on the rocky places; who, when they hear the word, immediately receive it with gladness; ",selected_bible_verses
1096,"and have no root in themselves, but are only for a time. Afterward, when affliction or persecution arises because of the word, immediately they are offended. ",selected_bible_verses
1097,"And others are they that are sown among the thorns. These are they that hear the word, ",selected_bible_verses
1098,"and the cares of the world, and the deceitfulness of riches, and the lusts of other things, entering in choke the word, and it becomes unfruitful. ",selected_bible_verses
1099,"And these are they that are sown on the good ground; such as hear the word, and receive it, and bring forth fruit, in thirty, and in sixty, and in a hundredfold.  ",selected_bible_verses
1100,"And he said to them: Is the lamp brought that it may be put under the bushel, or under the bed? Is it not, that it may be put on the lamp-stand? ",selected_bible_verses
1101,"For nothing is hidden, but it shall be manifested; nor was done in secret, but that it should come abroad. ",selected_bible_verses
1102,"If any one has ears to hear, let him hear.  ",selected_bible_verses
1103,"And he said to them: Take heed what ye hear. With what measure ye mete, it shall be measured to you, and there shall be added to you. ",selected_bible_verses
1104,"For he that has, to him shall be given; and he that has not, even what he has shall be taken from him.  ",selected_bible_verses
1105,"And he said: So is the kingdom of God, as when a man has cast the seed upon the earth, ",selected_bible_verses
1106,"and sleeps and rises night and day, and the seed sprouts and grows up, he knows not how. ",selected_bible_verses
1107,"For the earth brings forth fruit of herself; first the blade, then the ear, then the full grain in the ear. ",selected_bible_verses
1108,"But when the fruit permits, immediately he puts forth the sickle, because the harvest is come.  ",selected_bible_verses
1109,"And he said: How shall we liken the kingdom of God, or in what comparison shall we set it forth? ",selected_bible_verses
1110,"As a grain of mustard; which, when it is sown in the earth, is less than all the seeds that are in the earth. ",selected_bible_verses
1111,"And when it is sown, it grows up, and becomes greater than all the herbs, and shoots out great branches; so that the birds of the air can lodge under its shadow.  ",selected_bible_verses
1112,"And with many such parables he spoke the word to them, as they were able to hear. ",selected_bible_verses
1113,But without a parable he spoke not to them; and in private he explained all things to his disciples.  ,selected_bible_verses
1114,"And on that day, when evening was come, he says to them: Let us pass over to the other side. ",selected_bible_verses
1115,"And dismissing the multitude, they take him as he was in the ship. And there were also other ships with him. ",selected_bible_verses
1116,"And there arose a great storm of wind, and the waves beat into the ship, so that the ship was already becoming filled. ",selected_bible_verses
1117,"And he was in the stern, on the cushion, sleeping. And they awake him, and say to him: Teacher, carest thou not that we perish? ",selected_bible_verses
1118,"And awaking, he rebuked the wind, and said to the sea: Peace, be still. And the wind ceased, and there was a great calm. ",selected_bible_verses
1119,And he said to them: Why are ye so fearful? How is it that ye have no faith? ,selected_bible_verses
1120,"And they feared exceedingly, and said one to another: Who then is this, that even the wind and the sea obey him?    V.  AND they came to the other side of the sea, into the country of the Gerasenes. ",selected_bible_verses
1121,"And when he had come out of the ship, immediately there met him out of the tombs a man with an unclean spirit, ",selected_bible_verses
1122,"who had his dwelling in the tombs; and no one could any longer bind him, not even with chains. ",selected_bible_verses
1123,"Because he had often been bound with fetters and chains; and the chains had been torn asunder by him, and the fetters broken in pieces, and no one could tame him. ",selected_bible_verses
1124,"And always, night and day, he was in the tombs, and in the mountains, crying out, and cutting himself with stones. ",selected_bible_verses
1125,"But seeing Jesus afar off, he ran and bowed down to him, ",selected_bible_verses
1126,"and cried with a loud voice, and said: What have I to do with thee, Jesus, Son of the most high God? I adjure thee by God, do not torment me. ",selected_bible_verses
1127,"For he said to him: Come forth, unclean spirit, out of the man. ",selected_bible_verses
1128,And he asked him: What is thy name? And he says to him: My name is Legion; because we are many. ,selected_bible_verses
1129,And he besought him much that he would not send them away out of the country.  ,selected_bible_verses
1130,"And there was there, by the mountain, a great herd of swine feeding. ",selected_bible_verses
1131,"And all the demons besought him, saying: Send us into the swine, that we may enter into them. ",selected_bible_verses
1132,"And immediately Jesus gave them leave. And coming out, the unclean spirits entered into the swine. And the herd rushed down the steep into the sea, about two thousand, and were choked in the sea. ",selected_bible_verses
1133,"And they who fed them fled, and reported it in the city and in the country. And they came to see what it was that was done. ",selected_bible_verses
1134,"And they come to Jesus, and see him who was possessed with demons, sitting, clothed and in his right mind, him who had the legion, and they were afraid. ",selected_bible_verses
1135,"And they who saw it related to them how it befell him who was possessed with demons, and concerning the swine. ",selected_bible_verses
1136,And they began to beseech him to depart from their borders.  ,selected_bible_verses
1137,"And as he was entering into the ship, he that had been possessed with demons besought him that he might be with him. ",selected_bible_verses
1138,"And he suffered him not; but says to him: Go into thy house, to thy friends, and announce to them how great things the Lord has done for thee, and had compassion on thee. ",selected_bible_verses
1139,"And he departed, and began to publish in the Decapolis how great things Jesus did for him; and all wondered.  ",selected_bible_verses
1140,"And Jesus having passed over again in the ship to the other side, a great multitude was gathered to him; and he was by the sea. ",selected_bible_verses
1141,"And there comes one of the rulers of the synagogue, Jairus by name. And seeing him, he fell at his feet, ",selected_bible_verses
1142,"and besought him much, saying: My little daughter lies at the point of death. I pray thee come, and lay thy hands on her, that she may be healed and live. ",selected_bible_verses
1143,"And he went with him; and a great multitude was following him, and thronging him.  ",selected_bible_verses
1144,"And a certain woman, who had a flow of blood twelve years, ",selected_bible_verses
1145,"and had suffered much by many physicians, and spent all that she had, and was not at all benefited but rather grew worse, ",selected_bible_verses
1146,"hearing of Jesus, came in the crowd behind, and touched his garment. ",selected_bible_verses
1147,"For she said: If I touch even his garments, I shall be made whole. ",selected_bible_verses
1148,And straightway the fountain of her blood was dried up; and she perceived in her body that she was healed of that plague. ,selected_bible_verses
1149,"And immediately Jesus, perceiving in himself that power had gone forth from him, turned about in the crowd, and said: Who touched my garments? ",selected_bible_verses
1150,"And his disciples said to him: Thou seest the multitude thronging thee, and sayest thou: Who touched me? ",selected_bible_verses
1151,And he looked around to see her who had done this. ,selected_bible_verses
1152,"But the woman, fearing and trembling, knowing what was done to her, came and fell down before him, and told him all the truth. ",selected_bible_verses
1153,"And he said to her: Daughter, thy faith has made thee whole; go in peace, and be healed of thy plague.  ",selected_bible_verses
1154,"While he was yet speaking, they come from the ruler of the synagogue's house, saying: Thy daughter is dead; why troublest thou the Teacher any further? ",selected_bible_verses
1155,"And Jesus, overhearing the word that was spoken, says to the ruler of the synagogue: Be not afraid; only believe. ",selected_bible_verses
1156,"And he suffered no one to follow with him, save Peter, and James, and John the brother of James. ",selected_bible_verses
1157,"And they come to the house of the ruler of the synagogue; and he sees a tumult, and those who wept and wailed greatly. ",selected_bible_verses
1158,"And entering in, he says to them: Why do ye make a tumult, and weep? The child is not dead, but is sleeping. ",selected_bible_verses
1159,"And they laughed him to scorn. But he, putting them all out, takes the father of the child, and the mother, and those who were with him, and enters in where the child was. ",selected_bible_verses
1160,"And taking the hand of the child, he says to her: Talitha kumi; which is interpreted, Damsel, I say to thee, arise. ",selected_bible_verses
1161,"And straightway the damsel arose, and walked; for she was of the age of twelve years. And they were astonished with a great astonishment. ",selected_bible_verses
1162,"And he charged them strictly that no one should know this. And he commanded that something should be given her to eat.    VI.  AND he went out from thence, and came into his own country; and his disciples follow him. ",selected_bible_verses
1163,"And when the sabbath was come, he began to teach in the synagogue. And many hearing were astonished, saying: From whence has this man these things? And what is the wisdom which is given him, and such miracles wrought by his hands? ",selected_bible_verses
1164,"Is not this the carpenter, the son of Mary, and brother of James, and Joses, and Judas, and Simon? And are not his sisters here with us? And they were offended at him. ",selected_bible_verses
1165,"And Jesus said to them: A prophet is not without honor, except in his own country, and among his own kindred, and in his own house. ",selected_bible_verses
1166,"And he was not able to do any miracle there, save that he laid his hands on a few sick, and healed them. ",selected_bible_verses
1167,"And he marveled because of their unbelief. And he went about the surrounding villages, teaching.  ",selected_bible_verses
1168,"And he called to him the twelve, and began to send them forth by two and two; and gave them authority over the unclean spirits; ",selected_bible_verses
1169,"and commanded them that they should take nothing for the way, save a staff only; no bread, no bag, no money, in their girdle; ",selected_bible_verses
1170,"but that they be shod with sandals and, Put not on two coats. ",selected_bible_verses
1171,"And he said to them: Wherever ye enter into a house, there abide till ye depart from thence. ",selected_bible_verses
1172,"And they went out, and preached that men should repent. ",selected_bible_verses
1173,"And they cast out many demons, and anointed with oil many that were sick, and healed them.  ",selected_bible_verses
1174,"And the king, Herod, heard of it, for his name was spread abroad; and he said: John the Immerser is risen from the dead, and therefore do these powers work in him. ",selected_bible_verses
1175,"Others said: It is Elijah. And others said: It is a prophet, like any one of the prophets. ",selected_bible_verses
1176,"But Herod hearing of it, said: John, whom I beheaded, is risen from the dead. ",selected_bible_verses
1177,"For he, Herod, sent forth and laid hold of John, and bound him in prison, for the sake of Herodias the wife of Philip, his brother; because he had married her. ",selected_bible_verses
1178,For John said to Herod: It is not lawful for thee to have thy brother's wife. ,selected_bible_verses
1179,"And Herodias was angry with him, and desired to put him to death; and she could not, ",selected_bible_verses
1180,"And a convenient day having come, when Herod on his birthday made a supper for his nobles, and for the chief captains, and the first men of Galilee; ",selected_bible_verses
1181,"and the daughter of Herodias having come in and danced, it pleased Herod and those reclining at table with him; and the king said to the damsel: Ask of me whatever thou wilt, and I will give it thee. ",selected_bible_verses
1182,"And he swore to her: Whatever thou shalt ask of me, I will give it thee, unto the half of my kingdom. ",selected_bible_verses
1183,"And she, going out, said to her mother: What shall I ask? And she said: The head of John the Immerser. ",selected_bible_verses
1184,"And straightway she came in with haste to the king, and asked, saying: I will that immediately thou give me, on a platter, the head of John the Immerser. ",selected_bible_verses
1185,"And the king became very sorrowful; but for the sake of his oath, and of those reclining with him, he would not reject her. ",selected_bible_verses
1186,"And immediately the king sent one of the guard, and commanded to bring his head. And he went and beheaded him in the prison, ",selected_bible_verses
1187,"and brought his head on a platter, and gave it to the damsel; and the damsel gave it to her mother. ",selected_bible_verses
1188,"And his disciples hearing of it came and took up his corpse, and laid it in a tomb.  ",selected_bible_verses
1189,"And the apostles gather together unto Jesus; and they reported to him all things, both what they did, and what they taught. ",selected_bible_verses
1190,"And he said to them: Come ye yourselves apart into a desert place, and rest awhile; for there were many coming and going, and they had no leisure even to eat. ",selected_bible_verses
1191,And they departed into a desert place by ship privately. ,selected_bible_verses
1192,"And they saw them departing, and many knew them, and ran together there on foot from all the cities, and came before them. ",selected_bible_verses
1193,"And going forth he saw a great multitude, and had compassion on them, because they were as sheep having no shepherd; and he began to teach them many things.  ",selected_bible_verses
1194,"And the day being now far spent, his disciples come to him, and say: The place is desert, and the time is now far passed. ",selected_bible_verses
1195,"Dismiss them, that they may go away into the surrounding fields and villages, and buy themselves bread; for they have nothing to eat. ",selected_bible_verses
1196,"He answering said to them: Give ye them to eat. And they say to him: Shall we go and buy two hundred denaries worth of bread, and give them to eat? ",selected_bible_verses
1197,"He says to them: How many loaves have ye? Go and see. And when they knew, they say: Five, and two fishes. ",selected_bible_verses
1198,And he commanded them to make all lie down by companies on the green grass. ,selected_bible_verses
1199,"And they lay down in ranks, by hundreds, and by fifties. ",selected_bible_verses
1200,"And taking the five loaves and the two fishes, he looked up to heaven, and blessed and broke the loaves, and gave to the disciples to set before them; and the two fishes he divided among them all. ",selected_bible_verses
1201,"And they all ate, and were filled. ",selected_bible_verses
1202,"And they took up fragments filling twelve baskets, and part of the fishes. ",selected_bible_verses
1203,And they who ate of the loaves were five thousand men. ,selected_bible_verses
1204,"And straightway he constrained his disciples to enter into the ship, and to go before to the other side to Bethsaida, while he dismissed the multitude. ",selected_bible_verses
1205,"And having taken leave of them, he went away into the mountain to pray.  ",selected_bible_verses
1206,"And when evening was come, the ship was in the midst of the sea, and he was alone on the land. ",selected_bible_verses
1207,"And he saw them distressed in rowing, for the wind was contrary to them. And about the fourth watch of the night he comes to them, walking on the sea, and would have passed by them. ",selected_bible_verses
1208,"And they seeing him walking on the sea, supposed it was a spectre, and cried out; ",selected_bible_verses
1209,"for all saw him, and were troubled. And immediately he talked with them, and says to them: Be of good cheer; it is I, be not afraid. ",selected_bible_verses
1210,"And he went up to them into the ship; and the wind ceased. And they were sore amazed in themselves beyond measure, and wondered. ",selected_bible_verses
1211,For they considered not the loaves; for their heart was hardened.  ,selected_bible_verses
1212,"And passing over, they came to the land of Gennesaret, and anchored there. ",selected_bible_verses
1213,"And when they had come out of the ship, immediately recognizing him ",selected_bible_verses
1214,"they ran through all that region, and began to carry about on beds those who were sick, where they heard he was. ",selected_bible_verses
1215,"And wherever he entered, into villages, or cities, or fields, they laid the sick in the marketplaces, and besought him that they might touch if it were but the fringe of his garment. And as many as touched him were made whole.    VII.  AND there come together to him the Pharisees and certain of the scribes, who came from Jerusalem. ",selected_bible_verses
1216,"And seeing some of his disciples eating bread with defiled (that is, unwashen) hands, they found fault. ",selected_bible_verses
1217,"For the Pharisees, and all the Jews, except they carefully wash their hands, do not eat, holding the tradition of the elders. ",selected_bible_verses
1218,"And coming from the market, except they immerse themselves, they do not eat. And there are many other things which they received to hold, immersions of cups, and pots, and brazen vessels, and couches. ",selected_bible_verses
1219,"And the Pharisees and the scribes ask him: Why do not thy disciples walk according to the tradition of the elders, but eat bread with defiled hands? ",selected_bible_verses
1220,"And he said to them: Well did Isaiah prophesy concerning you hypocrites; as it is written:      This people honor me with their lips,     But their heart is far from me.     ",selected_bible_verses
1221,"But in vain they worship me,     Teaching as doctrines commandments of men.  ",selected_bible_verses
1222,"For laying aside the commandment of God, ye hold the tradition of men, immersions of pots and cups; and many other such things ye do. ",selected_bible_verses
1223,"And he said to them: Well do ye reject the commandment of God, that ye may keep your own tradition! ",selected_bible_verses
1224,"For Moses said: Honor thy father and thy mother; and he that curses father or mother, let him surely die. ",selected_bible_verses
1225,"and ye suffer him no more to do aught for his father or his mother, ",selected_bible_verses
1226,"annulling the word of God by your tradition, which ye handed down. And many such things ye do.  ",selected_bible_verses
1227,"And again calling to him the multitude, he said to them: Hearken to me every one, and understand. ",selected_bible_verses
1228,"There is nothing from without a man, that entering into him can defile him; but the things that come out of him, these are they that defile the man. ",selected_bible_verses
1229,"If any one has ears to hear, let him hear.  ",selected_bible_verses
1230,"And when he entered into the house from the multitude, his disciples asked him concerning the parable. ",selected_bible_verses
1231,"And he says to them: Are ye so without understanding also? Do ye not perceive, that whatever from without enters into the man can not defile him? ",selected_bible_verses
1232,"Because it enters not into his heart, but into the belly, and goes out into the drain, cleansing all food. ",selected_bible_verses
1233,"And he said: That which comes out of the man, that defiles the man. ",selected_bible_verses
1234,"For from within, out of the heart of men, come forth evil thoughts, adulteries, fornications, murders, ",selected_bible_verses
1235,"thefts, covetousness, wickedness, deceit, wantonness, an evil eye, blasphemy, pride, foolishness. ",selected_bible_verses
1236,"All these evil things come forth from within, and defile the man.  ",selected_bible_verses
1237,"And rising up he departed thence into the borders of Tyre and Sidon; and entering into a house, he desired that no one should know it. And he could not be hidden. ",selected_bible_verses
1238,"For a woman, whose little daughter had an unclean spirit, hearing of him, came and fell at his feet. ",selected_bible_verses
1239,"The woman was a Greek, a Syrophenician by nation; and she besought him that he would cast out the demon from her daughter. ",selected_bible_verses
1240,And he said to her: Let the children first be filled; for it is not good to take the children's bread and cast it to the dogs. ,selected_bible_verses
1241,"And she answered and said to him: Yea, Lord; for the dogs under the table eat of the children's crumbs. ",selected_bible_verses
1242,And he said to her: For this saying go thy way; the demon has gone out of thy daughter. ,selected_bible_verses
1243,"And departing to her house, she found the little child laid on the bed, and the demon gone out.  ",selected_bible_verses
1244,"And again going forth out of the borders of Tyre, he came through Sidon to the sea of Galilee, through the midst of the borders of Decapolis. ",selected_bible_verses
1245,"And they bring to him one that was deaf, and had an impediment in his speech; and they beseech him to put his hand upon him. ",selected_bible_verses
1246,"And taking him aside from the multitude he put his fingers into his ears, and spitting, touched his tongue, ",selected_bible_verses
1247,"and looking up to heaven, he sighed, and says to him: Ephphatha, that is, Be opened. ",selected_bible_verses
